217	1017
1017	217
217	1613
1613	217
218	817
817	218
218	1266
1266	218
219	1637
1637	219
220	289
289	220
220	306
306	220
220	1059
1059	220
221	575
575	221
221	1756
1756	221
222	223
223	222
222	504
504	222
223	262
262	223
223	354
354	223
223	501
501	223
223	595
595	223
223	606
606	223
223	620
620	223
223	733
733	223
223	822
822	223
223	996
996	223
223	1055
1055	223
223	1218
1218	223
223	1225
1225	223
223	1235
1235	223
223	1356
1356	223
223	1671
1671	223
223	1712
1712	223
223	1826
1826	223
223	1831
1831	223
224	1242
1242	224
225	1833
1833	225
226	474
474	226
227	1608
1608	227
229	422
422	229
229	564
564	229
229	757
757	229
229	790
790	229
229	816
816	229
229	927
927	229
229	1020
1020	229
229	1043
1043	229
229	1063
1063	229
229	1493
1493	229
229	1520
1520	229
229	1633
1633	229
229	1879
1879	229
229	1942
1942	229
229	1948
1948	229
229	1962
1962	229
230	286
286	230
230	1501
1501	230
231	598
598	231
231	722
722	231
231	1283
1283	231
232	939
939	232
232	1441
1441	232
233	396
396	233
234	548
548	234
235	393
393	235
235	670
670	235
235	894
894	235
235	932
932	235
235	1001
1001	235
235	1037
1037	235
235	1855
1855	235
236	528
528	236
236	609
609	236
236	1125
1125	236
236	1510
1510	236
237	1017
1017	237
237	1847
1847	237
238	299
299	238
238	548
548	238
238	673
673	238
238	798
798	238
238	1048
1048	238
238	1165
1165	238
238	1699
1699	238
238	1752
1752	238
239	389
389	239
240	1946
1946	240
242	342
342	242
243	1872
1872	243
244	1386
1386	244
245	789
789	245
246	830
830	246
247	528
528	247
248	1534
1534	248
249	1034
1034	249
249	1293
1293	249
249	1883
1883	249
250	476
476	250
250	1905
1905	250
251	528
528	251
252	805
805	252
252	845
845	252
252	1288
1288	252
252	1488
1488	252
252	1525
1525	252
253	736
736	253
254	1334
1334	254
254	1392
1392	254
254	1545
1545	254
254	1695
1695	254
255	404
404	255
255	563
563	255
255	638
638	255
255	864
864	255
255	1629
1629	255
256	1431
1431	256
257	610
610	257
258	1293
1293	258
259	842
842	259
259	1374
1374	259
259	1977
1977	259
260	528
528	260
260	589
589	260
260	713
713	260
260	1215
1215	260
261	1432
1432	261
261	1522
1522	261
262	425
425	262
262	1369
1369	262
262	1421
1421	262
262	1574
1574	262
262	1958
1958	262
263	1156
1156	263
263	1228
1228	263
263	1519
1519	263
264	1191
1191	264
265	541
541	265
266	788
788	266
267	279
279	267
267	449
449	267
267	529
529	267
267	533
533	267
267	570
570	267
267	623
623	267
267	723
723	267
267	770
770	267
267	835
835	267
267	871
871	267
267	900
900	267
267	925
925	267
267	944
944	267
267	971
971	267
267	999
999	267
267	1069
1069	267
267	1199
1199	267
267	1247
1247	267
267	1360
1360	267
267	1462
1462	267
267	1625
1625	267
267	1639
1639	267
267	1703
1703	267
267	1711
1711	267
267	1737
1737	267
267	1740
1740	267
267	1801
1801	267
267	1973
1973	267
268	1950
1950	268
269	1714
1714	269
270	1441
1441	270
271	718
718	271
271	1585
1585	271
272	1154
1154	272
272	1773
1773	272
273	823
823	273
274	1027
1027	274
275	378
378	275
275	1238
1238	275
276	1483
1483	276
277	1359
1359	277
278	372
372	278
278	1498
1498	278
280	876
876	280
281	310
310	281
281	650
650	281
281	709
709	281
281	1495
1495	281
281	1629
1629	281
282	391
391	282
283	1148
1148	283
283	1354
1354	283
283	1374
1374	283
284	1347
1347	284
284	1744
1744	284
285	1228
1228	285
287	920
920	287
287	1480
1480	287
287	1961
1961	287
288	1335
1335	288
289	723
723	289
290	367
367	290
290	1356
1356	290
291	1178
1178	291
292	1125
1125	292
293	1286
1286	293
294	1223
1223	294
295	1665
1665	295
296	635
635	296
296	679
679	296
296	730
730	296
296	993
993	296
296	1543
1543	296
297	1901
1901	297
299	544
544	299
299	830
830	299
299	1750
1750	299
300	1782
1782	300
301	372
372	301
301	689
689	301
301	1592
1592	301
302	765
765	302
302	1148
1148	302
303	584
584	303
303	1676
1676	303
305	594
594	305
307	1228
1228	307
308	1480
1480	308
308	1961
1961	308
309	515
515	309
309	989
989	309
309	1320
1320	309
309	1883
1883	309
310	650
650	310
310	1560
1560	310
311	986
986	311
311	1325
1325	311
312	780
780	312
312	1862
1862	312
312	1901
1901	312
313	610
610	313
314	407
407	314
315	528
528	315
315	905
905	315
315	1315
1315	315
315	1618
1618	315
316	1258
1258	316
317	750
750	317
318	527
527	318
318	1892
1892	318
319	1403
1403	319
319	1963
1963	319
320	1479
1479	320
321	920
920	321
322	686
686	322
323	363
363	323
324	587
587	324
325	610
610	325
325	740
740	325
325	827
827	325
325	1068
1068	325
325	1241
1241	325
325	1741
1741	325
325	1848
1848	325
325	1987
1987	325
325	2013
2013	325
326	1266
1266	326
327	1637
1637	327
328	1995
1995	328
330	392
392	330
330	401
401	330
330	441
441	330
330	532
532	330
330	723
723	330
330	863
863	330
330	945
945	330
330	1186
1186	330
330	1225
1225	330
330	1289
1289	330
330	1293
1293	330
330	1400
1400	330
330	1439
1439	330
330	1686
1686	330
330	1730
1730	330
330	1841
1841	330
330	1847
1847	330
330	1866
1866	330
330	1883
1883	330
330	1888
1888	330
330	1901
1901	330
330	1944
1944	330
331	1146
1146	331
332	1349
1349	332
333	1228
1228	333
334	360
360	334
335	594
594	335
336	1125
1125	336
337	520
520	337
337	1992
1992	337
338	457
457	338
338	693
693	338
338	803
803	338
338	1226
1226	338
339	371
371	339
340	1686
1686	340
341	1400
1400	341
342	377
377	342
343	644
644	343
344	1356
1356	344
345	583
583	345
345	803
803	345
346	723
723	346
346	1195
1195	346
346	1391
1391	346
347	361
361	347
348	504
504	348
348	989
989	348
350	1356
1356	350
351	1400
1400	351
352	1653
1653	352
353	1979
1979	353
355	384
384	355
355	1225
1225	355
356	638
638	356
358	1448
1448	358
359	572
572	359
360	600
600	360
362	872
872	362
362	996
996	362
362	1050
1050	362
363	1267
1267	363
364	716
716	364
364	728
728	364
364	740
740	364
365	1400
1400	365
366	1972
1972	366
368	1322
1322	368
369	700
700	369
370	697
697	370
370	745
745	370
371	1203
1203	371
371	1316
1316	371
371	1591
1591	371
371	1948
1948	371
372	514
514	372
372	603
603	372
372	829
829	372
372	846
846	372
372	914
914	372
372	1054
1054	372
372	1149
1149	372
372	1295
1295	372
372	1390
1390	372
372	1431
1431	372
372	1466
1466	372
372	1478
1478	372
372	1501
1501	372
372	1637
1637	372
372	1638
1638	372
372	1641
1641	372
372	1674
1674	372
372	1781
1781	372
372	1876
1876	372
372	1892
1892	372
372	1893
1893	372
372	1894
1894	372
372	1907
1907	372
372	1934
1934	372
372	2008
2008	372
373	594
594	373
374	926
926	374
375	1497
1497	375
376	850
850	376
378	797
797	378
379	1195
1195	379
381	1037
1037	381
382	1726
1726	382
383	1441
1441	383
383	1735
1735	383
385	1325
1325	385
386	636
636	386
386	873
873	386
386	941
941	386
386	1088
1088	386
386	1130
1130	386
386	1874
1874	386
387	1204
1204	387
387	1400
1400	387
388	995
995	388
388	1698
1698	388
389	723
723	389
389	852
852	389
389	936
936	389
389	998
998	389
389	1506
1506	389
390	1388
1388	390
391	463
463	391
391	1441
1441	391
392	528
528	392
392	671
671	392
392	1151
1151	392
392	1604
1604	392
394	828
828	394
395	1400
1400	395
397	1403
1403	397
397	1424
1424	397
397	1468
1468	397
398	504
504	398
398	528
528	398
398	1727
1727	398
399	1486
1486	399
399	1487
1487	399
400	528
528	400
400	959
959	400
400	1242
1242	400
400	1424
1424	400
400	1637
1637	400
400	1981
1981	400
401	504
504	401
401	1400
1400	401
402	1979
1979	402
403	1231
1231	403
403	1479
1479	403
405	1276
1276	405
406	1940
1940	406
407	594
594	407
408	594
594	408
409	723
723	409
410	1490
1490	410
410	1620
1620	410
411	993
993	411
411	1226
1226	411
411	1239
1239	411
411	1637
1637	411
412	1125
1125	412
413	1696
1696	413
414	580
580	414
414	1025
1025	414
414	1750
1750	414
414	1767
1767	414
415	1726
1726	415
415	1855
1855	415
416	1334
1334	416
417	1277
1277	417
417	1833
1833	417
417	1883
1883	417
418	1025
1025	418
418	1532
1532	418
418	1717
1717	418
418	1941
1941	418
419	1222
1222	419
419	1920
1920	419
421	1121
1121	421
423	1228
1228	423
424	1115
1115	424
424	1488
1488	424
424	1590
1590	424
424	1907
1907	424
425	1834
1834	425
426	484
484	426
428	1400
1400	428
430	586
586	430
430	1439
1439	430
430	1592
1592	430
431	1079
1079	431
432	814
814	432
433	1197
1197	433
434	723
723	434
434	1356
1356	434
434	1484
1484	434
434	1637
1637	434
434	1888
1888	434
435	451
451	435
435	735
735	435
435	783
783	435
435	997
997	435
435	1179
1179	435
435	1400
1400	435
435	1412
1412	435
435	1604
1604	435
436	437
437	436
438	930
930	438
438	1628
1628	438
438	1778
1778	438
439	923
923	439
440	1789
1789	440
441	672
672	441
441	1441
1441	441
442	1412
1412	442
443	1308
1308	443
444	514
514	444
444	1017
1017	444
444	1613
1613	444
444	1892
1892	444
444	1972
1972	444
445	1199
1199	445
445	1525
1525	445
446	611
611	446
446	1386
1386	446
446	1883
1883	446
447	613
613	447
450	716
716	450
450	1441
1441	450
450	1745
1745	450
450	1804
1804	450
451	806
806	451
451	1160
1160	451
451	1186
1186	451
451	1355
1355	451
451	1400
1400	451
451	1564
1564	451
451	1726
1726	451
452	1994
1994	452
453	1906
1906	453
454	1422
1422	454
455	1134
1134	455
455	1345
1345	455
455	1368
1368	455
455	1773
1773	455
456	1637
1637	456
457	1239
1239	457
459	705
705	459
460	565
565	460
460	983
983	460
461	636
636	461
461	965
965	461
461	1347
1347	461
461	1378
1378	461
461	1381
1381	461
461	1402
1402	461
461	1454
1454	461
461	1554
1554	461
462	528
528	462
462	863
863	462
462	1243
1243	462
462	1744
1744	462
463	1357
1357	463
464	1566
1566	464
465	798
798	465
465	842
842	465
465	915
915	465
466	698
698	466
466	1400
1400	466
466	2012
2012	466
467	595
595	467
467	695
695	467
467	890
890	467
467	1112
1112	467
467	1477
1477	467
467	1902
1902	467
467	1930
1930	467
468	1123
1123	468
469	1258
1258	469
470	592
592	470
472	723
723	472
472	1661
1661	472
473	1400
1400	473
473	1701
1701	473
474	1009
1009	474
475	621
621	475
475	1406
1406	475
478	1364
1364	478
478	1441
1441	478
478	1637
1637	478
479	1584
1584	479
479	1990
1990	479
480	692
692	480
480	701
701	480
480	735
735	480
480	1606
1606	480
480	1807
1807	480
480	1889
1889	480
481	1125
1125	481
482	848
848	482
482	1785
1785	482
483	626
626	483
484	1505
1505	484
487	716
716	487
487	1804
1804	487
488	514
514	488
488	1023
1023	488
488	1431
1431	488
489	1990
1990	489
490	811
811	490
490	837
837	490
490	871
871	490
490	945
945	490
490	1108
1108	490
490	1185
1185	490
491	508
508	491
493	920
920	493
494	556
556	494
494	1488
1488	494
495	519
519	495
496	728
728	496
496	740
740	496
496	1027
1027	496
496	1132
1132	496
497	1356
1356	497
498	638
638	498
498	1521
1521	498
498	1858
1858	498
498	1895
1895	498
499	1892
1892	499
500	1012
1012	500
502	1427
1427	502
503	528
528	503
504	571
571	504
504	817
817	504
504	837
837	504
504	857
857	504
504	859
859	504
504	871
871	504
504	890
890	504
504	1021
1021	504
504	1034
1034	504
504	1089
1089	504
504	1401
1401	504
504	1438
1438	504
504	1572
1572	504
504	1889
1889	504
504	1900
1900	504
504	1907
1907	504
504	2007
2007	504
505	963
963	505
505	1430
1430	505
505	1637
1637	505
506	1359
1359	506
507	1957
1957	507
508	558
558	508
509	902
902	509
509	1270
1270	509
509	1403
1403	509
510	1235
1235	510
511	1400
1400	511
511	1651
1651	511
511	1872
1872	511
511	2010
2010	511
512	514
514	512
512	952
952	512
512	1017
1017	512
512	1023
1023	512
513	580
580	513
513	711
711	513
513	742
742	513
514	553
553	514
514	596
596	514
514	689
689	514
514	694
694	514
514	707
707	514
514	820
820	514
514	866
866	514
514	881
881	514
514	1051
1051	514
514	1057
1057	514
514	1062
1062	514
514	1079
1079	514
514	1251
1251	514
514	1280
1280	514
514	1348
1348	514
514	1369
1369	514
514	1377
1377	514
514	1443
1443	514
514	1471
1471	514
514	1478
1478	514
514	1498
1498	514
514	1660
1660	514
514	1706
1706	514
514	1708
1708	514
514	1722
1722	514
514	1864
1864	514
514	1876
1876	514
514	1987
1987	514
514	2001
2001	514
515	773
773	515
515	899
899	515
515	908
908	515
515	922
922	515
515	1034
1034	515
515	1089
1089	515
515	1208
1208	515
515	1356
1356	515
515	1637
1637	515
515	1883
1883	515
516	681
681	516
516	1830
1830	516
517	1318
1318	517
518	1637
1637	518
519	926
926	519
519	1919
1919	519
520	669
669	520
520	1041
1041	520
520	1434
1434	520
520	1889
1889	520
521	793
793	521
521	951
951	521
521	1018
1018	521
521	1418
1418	521
522	1023
1023	522
523	1317
1317	523
523	1902
1902	523
524	1192
1192	524
525	1040
1040	525
526	713
713	526
528	584
584	528
528	648
648	528
528	651
651	528
528	680
680	528
528	758
758	528
528	929
929	528
528	948
948	528
528	1050
1050	528
528	1121
1121	528
528	1161
1161	528
528	1167
1167	528
528	1213
1213	528
528	1344
1344	528
528	1359
1359	528
528	1370
1370	528
528	1373
1373	528
528	1377
1377	528
528	1428
1428	528
528	1510
1510	528
528	1541
1541	528
528	1548
1548	528
528	1582
1582	528
528	1591
1591	528
528	1600
1600	528
528	1602
1602	528
528	1637
1637	528
528	1714
1714	528
528	1760
1760	528
528	1794
1794	528
528	1904
1904	528
531	919
919	531
532	859
859	532
532	1055
1055	532
532	1104
1104	532
532	1225
1225	532
532	1356
1356	532
532	1738
1738	532
534	1813
1813	534
535	920
920	535
537	659
659	537
537	993
993	537
537	1278
1278	537
538	1637
1637	538
539	1275
1275	539
540	698
698	540
540	1601
1601	540
541	933
933	541
541	1881
1881	541
542	1356
1356	542
543	1125
1125	543
544	605
605	544
544	1345
1345	544
544	1616
1616	544
544	1750
1750	544
544	1802
1802	544
546	1789
1789	546
549	1690
1690	549
550	895
895	550
551	904
904	551
552	1107
1107	552
553	1017
1017	553
553	1892
1892	553
554	1801
1801	554
555	773
773	555
555	1540
1540	555
556	806
806	556
556	1804
1804	556
557	1760
1760	557
557	1965
1965	557
559	1254
1254	559
559	1869
1869	559
560	1433
1433	560
561	1793
1793	561
561	1944
1944	561
562	1447
1447	562
562	1637
1637	562
568	591
591	568
568	1293
1293	568
569	693
693	569
571	1159
1159	571
571	1512
1512	571
573	1377
1377	573
574	1985
1985	574
575	901
901	575
575	1190
1190	575
575	1420
1420	575
575	1668
1668	575
576	1356
1356	576
576	1917
1917	576
578	1090
1090	578
578	1329
1329	578
579	2008
2008	579
580	711
711	580
581	1428
1428	581
582	696
696	582
583	643
643	583
584	793
793	584
584	1161
1161	584
584	1714
1714	584
585	1034
1034	585
585	1622
1622	585
586	723
723	586
586	1439
1439	586
587	1045
1045	587
587	1321
1321	587
587	1878
1878	587
588	1927
1927	588
590	1637
1637	590
592	1003
1003	592
592	1323
1323	592
593	1628
1628	593
594	973
973	594
594	1488
1488	594
594	1595
1595	594
594	1844
1844	594
594	1939
1939	594
594	1991
1991	594
594	1993
1993	594
595	1356
1356	595
595	1569
1569	595
595	1798
1798	595
595	1888
1888	595
596	1012
1012	596
596	1017
1017	596
596	1394
1394	596
597	1116
1116	597
597	1213
1213	597
598	1283
1283	598
598	1400
1400	598
600	1929
1929	600
601	920
920	601
602	1205
1205	602
602	1721
1721	602
602	1724
1724	602
603	1498
1498	603
604	638
638	604
605	1025
1025	605
605	1522
1522	605
607	1488
1488	607
608	1406
1406	608
610	1501
1501	610
610	1674
1674	610
611	863
863	611
611	928
928	611
611	1024
1024	611
611	1312
1312	611
611	1356
1356	611
611	1389
1389	611
611	1553
1553	611
611	1559
1559	611
611	1575
1575	611
611	1846
1846	611
611	1867
1867	611
612	950
950	612
612	1872
1872	612
613	1400
1400	613
614	1318
1318	614
614	2007
2007	614
615	1441
1441	615
616	1255
1255	616
616	1405
1405	616
617	1652
1652	617
618	942
942	618
619	1145
1145	619
620	980
980	620
620	1356
1356	620
620	1483
1483	620
621	1059
1059	621
621	1406
1406	621
621	1624
1624	621
622	1514
1514	622
624	1700
1700	624
625	806
806	625
627	860
860	627
628	1203
1203	628
628	1316
1316	628
629	983
983	629
630	680
680	630
630	696
696	630
630	1883
1883	630
631	1195
1195	631
633	1883
1883	633
637	1356
1356	637
637	1441
1441	637
637	1560
1560	637
637	1637
1637	637
637	1966
1966	637
638	1720
1720	638
638	1859
1859	638
639	919
919	639
639	1225
1225	639
639	1797
1797	639
640	920
920	640
641	1323
1323	641
642	909
909	642
644	1966
1966	644
645	1006
1006	645
645	1148
1148	645
645	1715
1715	645
646	1827
1827	646
647	1590
1590	647
647	1861
1861	647
648	676
676	648
648	1356
1356	648
648	1504
1504	648
648	1623
1623	648
648	1637
1637	648
648	1841
1841	648
649	766
766	649
652	1204
1204	652
653	1640
1640	653
654	655
655	654
654	1506
1506	654
654	1507
1507	654
654	1577
1577	654
654	1637
1637	654
654	1678
1678	654
654	1679
1679	654
654	1888
1888	654
655	1506
1506	655
655	1507
1507	655
655	1678
1678	655
656	1637
1637	656
657	806
806	657
657	1429
1429	657
657	1522
1522	657
659	1481
1481	659
659	1490
1490	659
659	1745
1745	659
659	1782
1782	659
659	1962
1962	659
660	1064
1064	660
660	1342
1342	660
661	2014
2014	661
662	735
735	662
662	863
863	662
662	1176
1176	662
662	1606
1606	662
662	1765
1765	662
662	2005
2005	662
663	1023
1023	663
664	1653
1653	664
666	1125
1125	666
667	1472
1472	667
667	1503
1503	667
668	2002
2002	668
669	1959
1959	669
670	1261
1261	670
670	1637
1637	670
671	1767
1767	671
672	1141
1141	672
674	687
687	674
674	848
848	674
676	1365
1365	676
677	785
785	677
678	1742
1742	678
679	1742
1742	679
682	950
950	682
684	1637
1637	684
684	1888
1888	684
685	1447
1447	685
685	1637
1637	685
686	1494
1494	686
686	1558
1558	686
688	1426
1426	688
689	829
829	689
689	1431
1431	689
689	1501
1501	689
689	1674
1674	689
689	1769
1769	689
689	1876
1876	689
689	2008
2008	689
690	1017
1017	690
691	1274
1274	691
692	1744
1744	692
693	803
803	693
693	1226
1226	693
697	843
843	697
697	1008
1008	697
698	803
803	698
699	1400
1400	699
701	1401
1401	701
701	1614
1614	701
701	1751
1751	701
703	1171
1171	703
704	1159
1159	704
705	1711
1711	705
706	1021
1021	706
707	1017
1017	707
710	1549
1549	710
710	1552
1552	710
710	1816
1816	710
711	742
742	711
711	1056
1056	711
711	1356
1356	711
711	1627
1627	711
711	1911
1911	711
712	1025
1025	712
713	975
975	713
713	979
979	713
713	1224
1224	713
713	1316
1316	713
713	1324
1324	713
713	1552
1552	713
713	1580
1580	713
713	1739
1739	713
714	1159
1159	714
714	1666
1666	714
715	1915
1915	715
716	1400
1400	716
716	1745
1745	716
716	1767
1767	716
716	1789
1789	716
716	1804
1804	716
716	2004
2004	716
717	1937
1937	717
718	1878
1878	718
719	1233
1233	719
720	1497
1497	720
721	1659
1659	721
721	1982
1982	721
722	1855
1855	722
723	1013
1013	723
723	1356
1356	723
723	1556
1556	723
723	1592
1592	723
723	1601
1601	723
723	1732
1732	723
723	1748
1748	723
723	1806
1806	723
723	1982
1982	723
724	760
760	724
724	1789
1789	724
725	1156
1156	725
726	1186
1186	726
726	1726
1726	726
726	1727
1727	726
727	1297
1297	727
728	740
740	728
729	1070
1070	729
729	1219
1219	729
729	1256
1256	729
729	1419
1419	729
729	1637
1637	729
