38	767	0.00179417
38	909	6.81042
38	961	0.0154075
38	974	7.28519
39	368	0.00170659
39	696	2.43961
39	714	2.45862
39	763	3.01577
39	791	0.011547
39	822	3.62609
39	933	5.07821
39	941	5.04306
39	946	5.05051
39	959	5.23674
39	970	5.39424
39	972	5.42095
39	981	5.49255
39	982	5.60062
39	985	5.4804
39	992	5.68096
39	999	5.67666
39	1000	5.67851
40	175	0.0194217
40	178	3.20716
40	264	3.9441
40	275	3.56124
40	283	3.99022
40	300	3.99764
40	304	4.19843
40	311	3.99985
40	333	4.2613
40	347	4.41055
40	366	4.49385
40	370	4.50906
40	432	4.91205
40	464	0.020197
40	829	6.08133
40	923	6.77451
40	927	7.18062
40	951	6.83253
41	229	2.47669
41	230	2.23025
41	427	3.34634
41	454	3.50147
41	557	4.48502
41	616	4.58977
41	622	4.83385
41	635	5.17693
41	654	5.32456
41	663	5.20287
41	697	5.53288
41	719	0.0163055
41	727	5.77646
41	729	5.61414
41	761	5.90139
41	766	5.90137
41	959	0.00145095
41	979	6.47719
42	71	1.7299
42	87	1.92211
42	190	2.53997
42	195	2.53996
42	482	0.011
42	606	4.10222
42	783	4.86456
42	840	5.03615
42	848	4.82288
42	950	0.026542
42	955	5.89314
42	966	6.25401
42	967	5.39433
42	980	6.19674
42	988	6.46357
42	989	6.43429
42	993	6.4803
42	996	5.69868
43	56	3.95196
43	96	4.28153
43	129	4.28164
43	133	4.38957
43	159	4.54734
43	162	4.57349
43	167	4.57356
43	179	4.54758
43	188	4.7764
43	202	4.7225
43	209	4.7225
43	222	5.08607
43	239	5.08606
43	469	0.01875
43	698	6.51095
43	857	6.73737
43	877	0.00197259
44	677	2.58685
44	764	2.87336
44	793	3.60528
44	804	3.68931
44	878	4.48856
44	886	4.4417
44	916	2.68382e-13
44	921	4.53524
44	924	4.71642
44	962	5.01448
44	967	4.21997
44	969	5.08789
44	973	5.08788
44	976	5.15505
44	980	5.02238
44	988	5.2892
44	989	5.25992
44	993	5.30594
45	46	4.56293
45	62	4.57374
45	66	4.7074
45	81	4.68132
45	92	4.69493
45	102	4.80659
45	106	4.80083
45	134	4.91737
45	140	4.91737
45	142	4.91737
45	145	4.91736
45	151	4.91735
45	233	0.0143738
45	621	5.9291
45	735	0.0024077
46	66	4.69886
46	75	4.6926
46	81	4.67279
46	92	4.6864
46	106	4.7923
46	134	4.90883
46	140	4.90884
46	142	4.90884
46	145	4.90883
46	151	4.90882
46	189	0.00468753
46	621	5.92056
46	710	0.00015897
47	123	2.01253
47	445	0.021939
47	465	3.93779
47	475	3.99086
47	500	4.20237
47	501	4.37329
47	512	4.37686
47	517	4.56584
47	538	4.69879
47	547	4.41548
47	560	4.70028
47	563	4.78098
47	570	4.85354
47	759	4.94864
47	945	6.78157
47	956	6.3607
47	973	0.00432898
47	977	7.3562
48	410	0.811865
48	697	0.00203826
48	790	0.0114002
48	812	3.85748
48	832	4.054
48	842	4.27879
48	881	4.59539
48	894	4.96804
48	899	4.81195
48	929	5.13512
48	936	5.3404
48	953	5.35437
48	954	5.22821
48	964	5.40444
48	971	5.48456
48	983	5.60349
48	994	5.69425
48	997	5.75685
49	51	3.34971
49	176	3.82328
49	203	4.34544
49	204	4.09881
49	213	4.10575
49	232	4.44074
49	241	4.2264
49	247	4.27912
49	265	4.37574
49	271	4.72
49	273	4.71996
49	640	0.000253927
49	704	5.70485
49	754	7.10233
49	909	6.67698
49	941	0.00304194
49	974	7.15175
50	77	3.30786
50	83	3.38322
50	103	3.54223
50	207	4.22288
50	214	4.26813
50	224	4.37527
50	225	4.2692
50	272	4.54892
50	285	4.57976
50	295	4.75216
50	296	4.60894
50	369	5.15436
50	390	5.47294
50	399	5.4729
50	588	0.000428007
50	870	6.95644
50	911	7.44578
50	921	0.00399745
51	139	3.77217
51	161	3.96343
51	203	4.3691
51	204	4.12247
51	213	4.12942
51	241	4.25006
51	247	4.30279
51	265	4.3994
51	271	4.74367
51	273	4.74362
51	376	0.00712918
51	704	5.72851
51	754	7.12599
51	909	6.70064
51	962	0.000991033
51	974	7.17541
52	171	0.0047839
52	438	1.4845
52	482	0.00667181
52	613	2.74454
52	656	3.07612
52	778	3.98425
52	780	3.68087
52	834	4.66457
52	860	5.0231
52	899	5.23941
52	935	5.56645
52	939	5.47464
52	953	5.78182
52	954	5.65567
52	965	5.65115
52	983	6.03095
52	994	6.12171
52	997	6.18431
53	103	3.44484
53	144	3.56199
53	155	3.73613
53	157	3.75643
53	191	3.80114
53	207	4.12549
53	225	4.17181
53	272	4.45153
53	295	4.65477
53	296	4.51155
53	369	5.05697
53	390	5.37555
53	399	5.37551
53	652	6.13024
53	870	6.85905
53	911	7.34839
53	931	0.000662818
53	948	0.00140451
54	161	3.88953
54	172	3.91004
54	176	3.77305
54	182	3.87631
54	203	4.29521
54	204	4.04858
54	213	4.05552
54	241	4.17617
54	247	4.22889
54	265	4.32551
54	271	4.66977
54	273	4.66973
54	349	0.00414527
54	704	5.65462
54	710	0.0106423
54	754	7.0521
54	909	6.62675
54	974	7.10152
55	214	0.00503028
55	605	3.02118
55	678	3.42981
55	705	3.65391
55	715	0.0106694
55	760	4.06371
55	773	4.14941
55	796	4.54749
55	825	4.81345
55	833	4.83976
55	835	4.7286
55	865	5.23977
55	869	5.26095
55	890	5.41132
55	902	5.60654
55	937	5.82085
55	940	5.79903
55	950	5.99173
56	93	4.03932
56	96	4.24764
56	129	4.24775
56	133	4.35567
56	159	4.51345
56	162	4.53959
56	167	4.53966
56	179	4.51369
56	188	4.74251
56	202	4.6886
56	209	4.68861
56	222	5.05217
56	239	5.05216
56	386	0.0204846
56	389	0.00139265
56	698	6.47705
56	857	6.70348
57	645	2.45986
57	677	3.29255
57	691	3.22464
57	717	3.50478
57	786	0.0105379
57	798	4.09954
57	804	4.39501
57	810	4.15298
57	811	4.29004
57	838	4.59512
57	856	4.62397
57	874	4.93543
57	898	5.25487
57	903	5.22559
57	922	5.31047
57	924	5.42212
57	969	5.79359
57	973	5.79358
58	381	2.91642
58	490	0.0295177
58	540	3.96117
58	630	4.58223
58	644	4.77596
58	647	4.65257
58	648	4.7972
58	653	4.80561
58	669	4.71632
58	679	4.95662
58	684	5.00195
58	687	5.03579
58	707	5.24507
58	709	5.21922
58	712	5.26031
58	720	5.26029
58	782	0.0171142
58	851	5.18591
59	93	4.06558
59	96	4.2739
59	129	4.274
59	133	4.38193
59	159	4.53971
59	162	4.56585
59	167	4.56592
59	179	4.53995
59	188	4.76876
59	202	4.71486
59	209	4.71486
59	222	5.07843
59	239	5.07842
59	362	0.0129078
59	698	6.50331
59	704	0.0131862
59	857	6.72974
60	147	0.00188914
60	166	0.000664475
60	302	3.08163
60	431	3.83939
60	437	3.75347
60	475	3.96622
60	500	4.17773
60	512	4.35221
60	526	4.50832
60	538	4.67414
60	547	4.39083
60	560	4.67563
60	563	4.75633
60	570	4.82889
60	759	4.92399
60	945	6.75692
60	956	6.33605
60	977	7.33155
61	86	3.23629
61	108	3.54293
61	196	4.10121
61	242	4.27237
61	250	4.15904
61	258	4.39666
61	281	4.22222
61	288	4.50558
61	310	4.64506
61	331	4.76081
61	340	4.8223
61	350	4.87512
61	388	5.00344
61	396	5.16045
61	399	0.0269467
61	854	0.001977
61	932	7.05985
61	943	7.59606
62	75	4.70341
62	81	4.6836
62	92	4.69721
62	102	4.80887
62	106	4.80311
62	134	4.91965
62	140	4.91965
62	142	4.91965
62	145	4.91964
62	151	4.91963
62	621	5.93137
62	759	0.00464043
62	866	0.00105919
63	637	2.87533
63	705	3.51409
63	784	4.33494
63	791	4.50256
63	796	4.40767
63	815	4.50592
63	825	4.67362
63	827	4.59837
63	835	4.58878
63	869	5.12112
63	887	5.32936
63	890	5.2715
63	902	5.46671
63	906	0.01212
63	930	0.00213159
63	937	5.68102
63	940	5.65921
63	950	5.8519
64	177	2.11956
64	351	3.10371
64	487	3.72756
64	516	4.40586
64	541	4.38723
64	557	4.50537
64	568	4.26917
64	572	0.00452486
64	635	5.19728
64	654	5.34492
64	663	5.22322
64	670	5.21788
64	671	0.0222472
64	697	5.55323
64	727	5.79682
64	729	5.6345
64	761	5.92174
64	766	5.92172
64	979	6.49755
65	89	3.95793
65	100	4.07127
65	113	4.03769
65	118	3.96898
65	147	4.11478
65	205	4.62704
65	215	4.73815
65	234	4.64459
65	245	4.73773
65	251	4.65705
65	286	5.06398
65	325	4.97751
65	326	5.19668
65	360	5.2977
65	363	5.29764
65	544	6.01845
65	754	7.39805
65	790	0.00268575
65	912	0.00924677
66	75	4.83707
66	81	4.81726
66	92	4.83086
66	102	4.94252
66	106	4.93676
66	134	5.0533
66	140	5.0533
66	142	5.0533
66	145	5.0533
66	151	5.05329
66	575	0.00111138
66	613	0.0375503
66	621	6.06503
67	112	0.00121028
67	419	0.00444239
67	555	1.15348
67	602	1.77656
67	642	2.08238
67	928	5.07514
67	930	5.1325
67	941	5.29856
67	946	5.30601
67	949	5.14275
67	960	5.54337
67	970	5.64975
67	972	5.67645
67	981	5.74806
67	985	5.7359
67	987	5.69744
67	992	5.93646
67	999	5.93217
67	1000	5.93401
68	104	2.9677
68	208	3.21296
68	278	0.00472254
68	310	3.9428
68	331	4.05854
68	396	4.45819
68	434	3.51647
68	446	0.0121559
68	522	4.17857
68	600	4.75476
68	617	4.82031
68	672	5.31219
68	685	5.53241
68	695	5.61197
68	711	5.56687
68	747	5.86335
68	889	5.77335
68	932	6.35759
68	943	6.8938
69	83	3.42809
69	103	3.58711
69	155	3.87839
69	157	3.8987
69	191	3.94341
69	207	4.26775
69	214	4.313
69	224	4.42014
69	285	4.62464
69	295	4.79704
69	296	4.65381
69	369	5.19924
69	390	5.51781
69	399	5.51778
69	404	0.00497174
69	473	0.00452501
69	652	6.27251
69	870	7.00132
69	911	7.49066
70	71	3.83775
70	79	3.93788
70	87	4.02996
70	128	4.11228
70	153	4.24834
70	187	4.40699
70	189	4.63509
70	190	4.64782
70	193	4.7815
70	195	4.6478
70	606	6.21006
70	783	6.97241
70	866	0.00416828
70	967	7.50217
70	979	0.00332317
70	996	7.80653
71	79	3.84524
71	87	3.93732
71	128	4.01964
71	153	4.1557
71	187	4.31435
71	189	4.54245
71	190	4.55518
71	193	4.68886
71	195	4.55516
71	437	0.00154798
71	606	6.11742
71	783	6.87977
71	967	7.40953
71	996	7.71389
72	258	0.00672668
72	822	3.41886
72	844	3.69908
72	883	4.08942
72	900	4.42728
72	933	4.87098
72	941	4.83583
72	946	4.84328
72	959	5.0295
72	960	5.08064
72	970	5.18701
72	972	5.21372
72	981	5.28532
72	982	5.39339
72	985	5.27317
72	987	5.2347
72	989	0.00971992
72	992	5.47373
72	1000	5.47128
73	136	3.11361
73	319	4.11007
73	330	4.29561
73	346	4.20468
73	357	4.33541
73	377	4.5457
73	384	4.47425
73	411	4.44826
73	412	4.52164
73	416	4.74233
73	440	4.7548
73	468	5.07206
73	470	5.03148
73	474	4.93005
73	533	5.43522
73	578	7.89849e-05
73	610	0.00326344
73	938	7.19445
73	995	7.58789
74	95	0.00715969
74	486	3.42551
74	510	3.45596
74	549	3.82858
74	630	4.66016
74	644	4.85388
74	647	4.73049
74	648	4.87513
74	669	4.79425
74	675	5.03889
74	679	5.03455
74	684	5.07988
74	687	5.11372
74	707	5.323
74	709	5.29714
74	712	5.33824
74	720	5.33821
74	876	0.00313419
74	998	6.63559
75	81	4.81099
75	102	4.93626
75	106	4.9305
75	134	5.04704
75	140	5.04704
75	142	5.04704
75	145	5.04703
75	151	5.04702
75	523	0.00332068
75	621	6.05876
75	841	0.0085678
76	139	3.6666
76	172	3.87836
76	182	3.84462
76	203	4.26352
76	204	4.0169
76	211	0.207431
76	213	4.02384
76	232	4.35883
76	241	4.14448
76	247	4.19721
76	265	4.29383
76	271	4.63809
76	273	4.63804
76	704	5.62294
76	754	7.02042
76	909	6.59507
76	974	7.06983
77	119	3.51039
77	155	3.87098
77	157	3.89128
77	207	4.26034
77	214	4.30558
77	224	4.41273
77	225	4.30666
77	251	0.0149176
77	272	4.58638
77	285	4.61722
77	295	4.78962
77	369	5.19182
77	390	5.5104
77	399	5.51036
77	652	6.26509
77	860	0.00800806
77	870	6.9939
77	911	7.48324
78	231	3.59765
78	275	3.61031
78	300	4.04671
78	304	4.2475
78	311	4.04892
78	320	4.30063
78	329	4.23439
78	333	4.31037
78	347	4.45962
78	365	0.0194839
78	366	4.54292
78	370	4.55813
78	395	4.82627
78	432	4.96112
78	829	6.1304
78	864	0.0326473
78	923	6.82358
78	927	7.22969
78	951	6.8816
79	128	4.11978
79	153	4.25584
79	187	4.41449
79	189	4.64259
79	190	4.65532
79	193	4.78899
79	195	4.6553
79	447	4.41003
79	604	0.00602397
79	606	6.21756
79	783	6.97991
79	967	7.50967
79	996	7.81403
79	1000	0.00061796
80	162	3.64826
80	167	3.64833
80	202	3.79727
80	209	3.79727
80	222	4.16084
80	239	4.16083
80	284	0.000920793
80	446	3.52158
80	630	5.15247
80	648	5.36745
80	653	5.37586
80	679	5.52686
80	698	5.58572
80	707	5.81531
80	709	5.78946
80	712	5.83055
80	720	5.83053
80	857	5.81214
80	920	0.00715233
81	92	4.80479
81	102	4.91645
81	106	4.91069
81	134	5.02723
81	140	5.02723
81	142	5.02723
81	145	5.02722
81	151	5.02721
81	621	6.03896
81	878	0.00227109
81	882	0.00140801
82	625	2.73027
82	702	3.81928
82	716	3.72892
82	735	0.00289241
82	736	4.04965
82	741	0.00138527
82	770	4.21583
82	781	4.6263
82	788	4.54384
82	823	4.95744
82	847	5.46973
82	850	5.19843
82	852	5.23733
82	868	5.46892
82	880	5.53602
82	885	5.69187
82	897	5.78497
82	904	5.88461
82	914	5.88461
83	144	3.7722
83	155	3.94633
83	157	3.96664
83	191	4.01135
83	196	0.00365906
83	207	4.33569
83	224	4.48808
83	272	4.66173
83	285	4.69257
83	296	4.72175
83	369	5.26717
83	390	5.58575
83	399	5.58571
83	476	0.0119323
83	652	6.34044
83	870	7.06926
83	911	7.5586
84	535	4.00338
84	558	4.05152
84	564	4.19448
84	565	4.2378
84	591	4.31198
84	600	4.38787
84	617	4.45341
84	651	0.00512836
84	655	4.65481
84	664	4.79642
84	668	4.94613
84	672	4.9453
84	685	5.16552
84	695	5.24508
84	710	5.14921
84	711	5.19998
84	893	5.80715
84	906	0.000447639
84	977	7.27513
85	586	0.00721703
85	690	3.32496
85	750	4.18812
85	752	3.98288
85	771	4.1225
85	788	4.40273
85	794	4.61856
85	819	4.74014
85	847	5.32862
85	850	5.05732
85	852	5.09623
85	880	5.39491
85	884	5.44271
85	885	5.55076
85	897	5.64386
85	904	5.74351
85	914	5.7435
85	925	4.45037
85	993	0.00176017
86	108	3.47721
86	116	3.3761
86	149	3.53707
86	194	3.95036
86	208	3.84951
86	212	4.05499
86	250	4.09333
86	258	4.33094
86	306	3.69267
86	310	4.57935
86	340	4.75659
86	345	4.81207
86	353	0.1204
86	388	4.93773
86	396	5.09474
86	747	6.4999
86	932	6.99414
86	943	7.53035
87	128	4.21185
87	153	4.34791
87	187	4.50656
87	189	4.73466
87	190	4.74739
87	193	4.88107
87	195	4.74737
87	221	0.00580178
87	447	4.5021
87	606	6.30963
87	783	7.07198
87	907	0.00407941
87	967	7.60174
87	996	7.9061
88	520	2.91352
88	676	4.2434
88	689	4.1789
88	731	4.43194
88	734	4.19034
88	746	4.30432
88	765	4.69558
88	776	4.67309
88	782	4.8464
88	826	0.00313391
88	828	5.28897
88	831	5.24661
88	837	5.39291
88	849	5.42082
88	853	5.5627
88	861	5.64295
88	867	5.68184
88	986	6.12129
89	112	4.24209
89	115	4.0839
89	124	4.38494
89	199	4.62364
89	205	4.66749
89	234	4.68504
89	235	4.83874
89	245	4.77818
89	251	4.6975
89	325	5.01795
89	326	5.23713
89	360	5.33814
89	363	5.33808
89	544	6.0589
89	754	7.4385
89	801	0.0306568
89	825	0.0089769
90	297	0.0446343
90	611	0.0120864
90	646	1.87532
90	700	2.32238
90	900	4.55602
90	928	4.74116
90	930	4.79851
90	933	4.99973
90	959	5.15825
90	960	5.20939
90	970	5.31576
90	972	5.34246
90	981	5.41407
90	982	5.52213
90	985	5.40192
90	987	5.36345
90	992	5.60247
90	999	5.59818
90	1000	5.60002
91	219	3.64957
91	226	4.2797
91	290	4.15596
